cells,panels,penalty_v,penalty_p,cost,sum_d
120,42,44.11339771577331,122.29615981239276,39120,29655.034721774195
130,42,22.54650277331154,118.3735142228298,39860,29655.034721774195
140,42,11.05572943007642,115.1678100893624,40600,29655.034721774195
150,42,5.467529614713609,112.55215831332406,41340,29655.034721774195
160,42,3.034249046971468,110.31574569652788,42080,29655.034721774195
170,42,2.1735744270402684,108.4829480921265,42820,29655.034721774195
180,42,1.9075795866241247,107.02385428871615,43560,29655.034721774195
190,42,1.792384590924205,105.8042815704278,44300,29655.034721774195
200,42,1.702765361377993,104.79979690086863,45040,29655.034721774195
70,44,1382.1856954791622,347.1874201821362,36860,29655.034721774195
80,44,711.0157124523791,260.18750408044184,37600,29655.034721774195
90,44,322.7247089645923,229.47823632348317,38340,29655.034721774195
100,44,129.84538225627006,213.2631402407708,39080,29655.034721774195
110,44,47.6548203289386,201.662069270402,39820,29655.034721774195
120,44,15.967723832127351,192.64860487397127,40560,29655.034721774195
130,44,5.600375726456927,185.1577697252968,41300,29655.034721774195
140,44,2.3258659102319554,178.8842564227773,42040,29655.034721774195
150,44,1.3666245511141681,173.53832794051158,42780,29655.034721774195
160,44,1.225604660652094,169.04327799750774,43520,29655.034721774195
170,44,1.1535102688490295,165.1614514183171,44260,29655.034721774195
180,44,1.0894263650240836,161.84532539054368,45000,29655.034721774195
190,44,1.0320881352859737,158.95605280571758,45740,29655.034721774195
200,44,0.9804837285216755,156.44948232752145,46480,29655.034721774195
70,46,1376.0004404017361,444.5140334247365,38300,29655.034721774195
80,46,697.478927085965,347.006158982742,39040,29655.034721774195
90,46,303.3521781592336,309.82411201453243,39780,29655.034721774195
100,46,113.81889557558425,287.59339914113923,40520,29655.034721774195
110,46,37.30380921179759,271.05617458256575,41260,29655.034721774195
120,46,10.966270427873125,257.57382794594304,42000,29655.034721774195
130,46,3.318412368624772,246.3301198909117,42740,29655.034721774195
140,46,1.488322393942708,236.87582705339906,43480,29655.034721774195
150,46,1.026216743172149,228.86494955936055,44220,29655.034721774195
160,46,0.929233822122715,221.9205659635924,44960,29655.034721774195
170,46,0.8745730090566733,215.93489269455614,45700,29655.034721774195
180,46,0.825985619664636,210.7046791634301,46440,29655.034721774195
190,46,0.7825126923138657,206.0881208837172,47180,29655.034721774195
200,46,0.743387057698171,202.05678167259853,47920,29655.034721774195
70,48,1374.1004486169156,538.1322031678761,39740,29655.034721774195
80,48,694.3302956783493,434.17178549644865,40480,29655.034721774195
90,48,298.3176266004317,387.8139438152389,41220,29655.034721774195
100,48,108.54190819722697,359.6110682054523,41960,29655.034721774195
110,48,34.114671579613656,337.7707723112671,42700,29655.034721774195
120,48,9.385054658158717,319.91303453170053,43440,29655.034721774195
130,48,2.7649137991172137,304.88302149132335,44180,29655.034721774195
140,48,1.3239627214762462,292.091439328013,44920,29655.034721774195
150,48,0.9024900261299268,281.1604070260324,45660,29655.034721774195
160,48,0.813240024895632,271.67676729385335,46400,29655.034721774195
170,48,0.76540237637236,263.40436778984196,47140,29655.034721774195
180,48,0.7228800221294513,256.1684633715628,47880,29655.034721774195
190,48,0.6848337051752693,249.78339643375935,48620,29655.034721774195
200,48,0.650592019916505,244.1220516717628,49360,29655.034721774195
70,50,1373.8182069525271,628.4072732250371,41180,29655.034721774195
80,50,693.5324547059812,518.8063431978462,41920,29655.034721774195
90,50,297.1664581170433,463.300762974693,42660,29655.034721774195
100,50,107.09733119027997,428.83880817463677,43400,29655.034721774195
110,50,33.02697073839434,401.5777381193893,44140,29655.034721774195
120,50,8.96503222067506,379.25116625698536,44880,29655.034721774195
130,50,2.6006406506956283,360.5043784205552,45620,29655.034721774195
140,50,1.2447630753922843,344.5517857138589,46360,29655.034721774195
150,50,0.8285703564515624,330.8749733826031,47100,29655.034721774195
160,50,0.7439403345721649,318.96827753708334,47840,29655.034721774195
170,50,0.7001791384208615,308.6217210696358,48580,29655.034721774195
180,50,0.6612802973974805,299.4849442878499,49320,29655.034721774195
190,50,0.6264760712186657,291.39723897649634,50060,29655.034721774195
200,50,0.5951522676577317,284.2003736173073,50800,29655.034721774195
70,52,1373.8182069525271,717.2543075328957,42620,29655.034721774195
80,52,693.4369898862153,600.0119634597304,43360,29655.034721774195
90,52,297.15773492990564,537.0648653203682,44100,29655.034721774195
100,52,106.79593437269584,496.3034683067382,44840,29655.034721774195
110,52,32.68343420969051,463.96133295104045,45580,29655.034721774195
120,52,8.806213621872697,437.2879883780741,46320,29655.034721774195
130,52,2.555988391038354,414.8644196222738,47060,29655.034721774195
140,52,1.2044000536988104,395.78509297680887,47800,29655.034721774195
150,52,0.7908982028709864,379.31887860596385,48540,29655.034721774195
160,52,0.708622690590375,365.0330756292252,49280,29655.034721774195
170,52,0.6669390029085883,352.54527552216933,50020,29655.034721774195
180,52,0.6298868360803338,341.50344408650056,50760,29655.034721774195
190,52,0.5967348973392632,331.7295701580318,51500,29655.034721774195
200,52,0.5668981524722999,323.03138324464015,52240,29655.034721774195
70,54,1373.8182069525271,808.8686271736564,44060,29655.034721774195
80,54,693.4369898862153,681.0001290361322,44800,29655.034721774195
90,54,297.15773492990564,611.090443216587,45540,29655.034721774195
100,54,106.72043244001902,563.6309047524433,46280,29655.034721774195
110,54,32.50483853639508,526.0330333604261,47020,29655.034721774195
120,54,8.756726064944738,495.0290542632333,47760,29655.034721774195
130,54,2.543312459015011,468.9004073141406,48500,29655.034721774195
140,54,1.1926295453914202,446.62694762710413,49240,29655.034721774195
150,54,0.7799123951174224,427.4520133957669,49980,29655.034721774195
160,54,0.6983234958214086,410.76518623271573,50720,29655.034721774195
170,54,0.6572456431260316,396.10794687762495,51460,29655.034721774195
180,54,0.6207319962856969,383.19846603450816,52200,29655.034721774195
190,54,0.5880618912180284,371.73079154760035,52940,29655.034721774195
200,54,0.5586587966571266,361.45535031233175,53680,29655.034721774195
70,56,1373.8182069525271,905.8172888769307,45500,29655.034721774195
80,56,693.4369898862153,761.5104179325573,46240,29655.034721774195
90,56,297.15773492990564,684.5633897234733,46980,29655.034721774195
100,56,106.72043244001902,630.6367372117827,47720,29655.034721774195
110,56,32.41510860740117,587.8277836154545,48460,29655.034721774195
120,56,8.756726064944738,552.4065481331909,49200,29655.034721774195
130,56,2.543312459015011,522.557152457891,49940,29655.034721774195
140,56,1.1926295453914202,497.07746978342055,50680,29655.034721774195
150,56,0.7799123951174224,475.0817712255931,51420,29655.034721774195
160,56,0.6983234958214086,455.96245179800303,52160,29655.034721774195
170,56,0.6572456431260316,439.19372099782277,52900,29655.034721774195
180,56,0.6207319962856969,424.3409799496201,53640,29655.034721774195
190,56,0.5880618912180284,411.14661397510054,54380,29655.034721774195
200,56,0.5586587966571266,399.3969254987134,55120,29655.034721774195
70,58,1373.8182069525271,1000.527597974208,46940,29655.034721774195
80,58,693.4369898862153,841.8130348644088,47680,29655.034721774195
90,58,297.15773492990564,757.4316045731158,48420,29655.034721774195
100,58,106.72043244001902,697.110418333848,49160,29655.034721774195
