cells,panels,penalty_v,penalty_p,cost,sum_d
110,75,238.38835994732068,948.3284017368089,62140,34485.37446901628
120,75,109.19964639130656,883.9677411887844,62880,34485.37446901628
130,75,46.48148856660369,830.1548135757586,63620,34485.37446901628
140,75,19.05621662925588,784.3354213686171,64360,34485.37446901628
150,75,7.524656208551316,744.7056017375818,65100,34485.37446901628
160,75,3.4119372658754914,710.2013202628652,65840,34485.37446901628
170,75,1.8914992883286934,679.8007527586232,66580,34485.37446901628
180,75,1.1607533855022638,652.8505665637624,67320,34485.37446901628
190,75,0.8023367755943303,628.8039328383031,68060,34485.37446901628
200,75,0.6432567880526726,607.221024460559,68800,34485.37446901628
70,40,2797.3860186482384,86.10531184323852,33980,34348.87695682956
80,40,2644.858328096247,13.450593433813527,34720,34348.87695682956
90,40,2728.657432440859,0.8757941391600365,35460,34348.87695682956
100,40,2839.53385260809,0.03251970022922934,36200,34348.87695682956
110,40,2956.464202904091,0.0,36940,34348.87695682956
120,40,3075.476814192843,0.0,37680,34348.87695682956
130,40,3196.157929566316,0.0,38420,34348.87695682956
140,40,3317.651521654742,0.0,39160,34348.87695682956
150,40,3439.7875909443073,0.0,39900,34348.87695682956
160,40,3562.4619898874457,0.0,40640,34348.87695682956
170,40,3685.7231836279484,0.0,41380,34348.87695682956
180,40,3808.7589996938746,0.0,42120,34348.87695682956
190,40,3931.177706277655,0.0,42860,34348.87695682956
200,40,4052.6659428126263,0.0,43600,34348.87695682956
70,45,2384.4507647622095,276.97958564440563,37580,34348.87695682956
80,45,1732.4120768388182,130.84760362950493,38320,34348.87695682956
90,45,1366.4621746508171,67.8720334044871,39060,34348.87695682956
100,45,1206.6606154128658,40.64497298495656,39800,34348.87695682956
110,45,1135.4830220680947,29.647332738376164,40540,34348.87695682956
120,45,1110.5410585465506,23.545351670180974,41280,34348.87695682956
130,45,1116.6406503751869,19.374433941921907,42020,34348.87695682956
140,45,1139.0339123693511,16.69104992202559,42760,34348.87695682956
150,45,1158.797454412778,15.029953898168372,43500,34348.87695682956
160,45,1183.1758138412856,13.790398817130617,44240,34348.87695682956
170,45,1218.7430211478854,12.933041516107062,44980,34348.87695682956
180,45,1268.6267202534025,12.21888110395364,45720,34348.87695682956
190,45,1332.6812531680735,11.537002078340908,46460,34348.87695682956
200,45,1400.7429662167349,11.008806273830963,47200,34348.87695682956
70,50,2302.485017753351,505.48120993835965,41180,34348.87695682956
80,50,1507.8250260499467,333.2660881997081,41920,34348.87695682956
90,50,919.2496717878702,245.1894576233454,42660,34348.87695682956
100,50,528.467832646523,206.6135736011665,43400,34348.87695682956
110,50,293.24688954214133,186.81443740324625,44140,34348.87695682956
120,50,154.83927900688522,175.30553204623783,44880,34348.87695682956
130,50,76.95157919797722,167.11763717714751,45620,34348.87695682956
140,50,36.32935447015168,160.55374202521458,46360,34348.87695682956
150,50,16.8321482843998,155.3582541134041,47100,34348.87695682956
160,50,7.656862813025772,150.96631608486,47840,34348.87695682956
170,50,3.4149181793089314,147.1468159744257,48580,34348.87695682956
180,50,1.5293749983826483,143.83348402911102,49320,34348.87695682956
190,50,0.8511098925323402,140.97991609465856,50060,34348.87695682956
200,50,0.6133337655099902,138.46136460399165,50800,34348.87695682956
70,55,2287.886078093787,728.8124169220589,44780,34348.87695682956
80,55,1477.2619357740352,540.3024280327983,45520,34348.87695682956
90,55,868.0110716275833,436.8581827336796,46260,34348.87695682956
100,55,465.1098362573721,382.90782108790467,47000,34348.87695682956
110,55,228.32658136657966,353.04788569397147,47740,34348.87695682956
120,55,104.55231866724625,331.40868975980493,48480,34348.87695682956
130,55,43.704130081322305,314.35938231309564,49220,34348.87695682956
140,55,16.771217674816018,300.2857182614309,49960,34348.87695682956
150,55,6.423427118258085,288.1978010960977,50700,34348.87695682956
160,55,2.5039028712957627,277.7123205231741,51440,34348.87695682956
170,55,1.1016045051359473,268.5665226601743,52180,34348.87695682956
180,55,0.6424832443681839,260.52822734831216,52920,34348.87695682956
190,55,0.5746021893687188,253.41722784928032,53660,34348.87695682956
200,55,0.545872079900283,247.11658304436284,54400,34348.87695682956
70,60,2284.022830654636,966.7427203183762,48380,34348.87695682956
80,60,1472.6457716163286,736.5713782902185,49120,34348.87695682956
90,60,862.7662437297871,620.5753218999972,49860,34348.87695682956
100,60,458.6664772052967,552.4875917470184,50600,34348.87695682956
110,60,221.20304856649204,509.306099833929,51340,34348.87695682956
120,60,97.64016208501417,477.5298938370689,52080,34348.87695682956
130,60,39.37850778276973,451.12688459605044,52820,34348.87695682956
140,60,14.519730970074502,429.13724073680606,53560,34348.87695682956
150,60,5.4622275634547215,410.1893469044634,54300,34348.87695682956
160,60,2.2173209629491417,393.68060172964755,55040,34348.87695682956
170,60,1.077948360648242,379.2231204203324,55780,34348.87695682956
180,60,0.6424832443681839,366.4580528358762,56520,34348.87695682956
190,60,0.5746021893687188,355.0778692232266,57260,34348.87695682956
200,60,0.545872079900283,344.9035022051846,58000,34348.87695682956
70,65,2283.3605532674615,1191.5384998048526,51980,34348.87695682956
80,65,1471.6457322319336,944.3332223268771,52720,34348.87695682956
90,65,861.9437260006482,798.9504209252934,53460,34348.87695682956
100,65,458.3036585781507,717.5580747634567,54200,34348.87695682956
110,65,220.8135798060509,661.3497165018636,54940,34348.87695682956
120,65,97.29245853292592,618.3764504627036,55680,34348.87695682956
130,65,38.82120862762952,583.0070473809681,56420,34348.87695682956
140,65,14.310824263562079,553.0128734036441,57160,34348.87695682956
150,65,5.427643854201393,527.0939155900318,57900,34348.87695682956
160,65,2.2173209629491417,504.51745219128554,58640,34348.87695682956
170,65,1.077948360648242,484.68426897107264,59380,34348.87695682956
180,65,0.6424832443681839,467.12311409806244,60120,34348.87695682956
190,65,0.5746021893687188,451.45594253121425,60860,34348.87695682956
200,65,0.545872079900283,437.42738833467644,61600,34348.87695682956
70,70,2282.911765534281,1404.2923381870637,55580,34348.87695682956
80,70,1471.147708262671,1143.3157234230987,56320,34348.87695682956
90,70,861.7000006210687,977.6475510695747,57060,34348.87695682956
100,70,458.2219143484667,878.1153861269606,57800,34348.87695682956
110,70,220.78508505179278,809.6219483984416,58540,34348.87695682956
120,70,97.22961646123655,755.4835486718476,59280,34348.87695682956
130,70,38.80709466768238,710.6062056113118,60020,34348.87695682956
140,70,14.310824263562079,672.5752211571039,60760,34348.87695682956
150,70,5.427643854201393,639.7108795016006,61500,34348.87695682956
160,70,2.2173209629491417,611.0067812744782,62240,34348.87695682956
170,70,1.077948360648242,585.7735936752362,62980,34348.87695682956
180,70,0.6424832443681839,563.3751525091094,63720,34348.87695682956
190,70,0.5746021893687188,543.4134896270616,64460,34348.87695682956
200,70,0.545872079900283,525.506043608406,65200,34348.87695682956
70,75,2282.888908391424,1613.4415055990498,59180,34348.87695682956
80,75,1471.127708262671,1332.01685265888,59920,34348.87695682956
90,75,861.6822228432909,1154.016159431789,60660,34348.87695682956
100,75,458.20591434846676,1035.2780380832523,61400,34348.87695682956
110,75,220.77053959724734,953.756377781147,62140,34348.87695682956
120,75,97.22961646123655,889.0493116990544,62880,34348.87695682956
130,75,38.80709466768238,834.8833746744168,63620,34348.87695682956
140,75,14.310824263562079,788.9303135876634,64360,34348.87695682956
150,75,5.427643854201393,749.1786768547238,65100,34348.87695682956
160,75,2.2173209629491417,714.4581576239797,65840,34348.87695682956
170,75,1.077948360648242,683.8768097668527,66580,34348.87695682956
180,75,0.6424832443681839,656.7273784642254,67320,34348.87695682956
190,75,0.5746021893687188,632.5075002154682,68060,34348.87695682956
200,75,0.545872079900283,610.7523778277111,68800,34348.87695682956
70,40,2773.8289883747398,86.47093232686154,33980,34324.49976343118
80,40,2617.6294939700315,14.210575631529354,34720,34324.49976343118
90,40,2700.2720657509935,0.7076923244240954,35460,34324.49976343118
100,40,2807.282270949312,0.10966585026156173,36200,34324.49976343118
110,40,2923.895488225889,0.0,36940,34324.49976343118
120,40,3045.4646858323226,0.0,37680,34324.49976343118
130,40,3167.8660093761932,0.0,38420,34324.49976343118
140,40,3290.592452193122,0.0,39160,34324.49976343118
150,40,3413.718895855413,0.0,39900,34324.49976343118
160,40,3536.95026880978,0.0,40640,34324.49976343118
170,40,3660.1715986586364,0.0,41380,34324.49976343118
180,40,3783.4949670885744,0.0,42120,34324.49976343118
190,40,3906.80352398193,0.0,42860,34324.49976343118
200,40,4029.2121807368203,0.0,43600,34324.49976343118
70,45,2354.385729586232,277.20582137511445,37580,34324.49976343118
80,45,1721.8569225134918,130.53682026349688,38320,34324.49976343118
90,45,1363.046161789003,67.90834654415457,39060,34324.49976343118
100,45,1205.4882794537018,40.83455395864825,39800,34324.49976343118
110,45,1117.861987656121,29.770836070780476,40540,34324.49976343118
120,45,1102.674431005467,23.347772131558926,41280,34324.49976343118
130,45,1122.916319530033,20.076649922506284,42020,34324.49976343118
140,45,1156.1462805552092,17.80992214738183,42760,34324.49976343118
150,45,1203.2443697040792,16.12465092329277,43500,34324.49976343118
160,45,1260.6860269691538,14.843362149918919,44240,34324.49976343118
170,45,1324.6788111565115,13.688953325983686,44980,34324.49976343118
180,45,1385.4621655076694,12.373581053661272,45720,34324.49976343118
190,45,1438.3853008977146,11.499493592361722,46460,34324.49976343118
200,45,1498.21029704594,10.70501394628906,47200,34324.49976343118
70,50,2275.7172402572587,505.69822791503174,41180,34324.49976343118
80,50,1494.755487740958,333.61601785900876,41920,34324.49976343118
90,50,913.7163802304389,245.73214959752545,42660,34324.49976343118
100,50,532.8706550828906,207.65433523552267,43400,34324.49976343118
110,50,297.2511765568691,188.21606006600877,44140,34324.49976343118
120,50,158.8280278366419,176.9664932941974,44880,34324.49976343118
130,50,86.74493146931087,168.29720973319377,45620,34324.49976343118
140,50,47.5723529494133,161.72686478296188,46360,34324.49976343118
150,50,26.729964771400823,156.26162406892738,47100,34324.49976343118
160,50,16.202452529056714,151.6886656551109,47840,34324.49976343118
170,50,8.560820845899041,147.77892752707842,48580,34324.49976343118
180,50,4.364699564242931,144.4671351187928,49320,34324.49976343118
190,50,2.326121090166013,141.5670105442552,50060,34324.49976343118
200,50,1.538274638028166,139.0713710702825,50800,34324.49976343118
70,55,2264.313920895663,729.6418173083499,44780,34324.49976343118
80,55,1466.1689518476655,540.2152989909295,45520,34324.49976343118
90,55,864.92824239085,438.2968663502714,46260,34324.49976343118
100,55,463.9759261844765,384.846056064774,47000,34324.49976343118
110,55,225.49186278171356,355.215618901335,47740,34324.49976343118
120,55,101.8024320680608,333.87728562064257,48480,34324.49976343118
130,55,42.90642405241613,316.78967255551106,49220,34324.49976343118
140,55,16.780707336123303,302.5519600559423,49960,34324.49976343118
150,55,6.527054580637183,290.32608037490064,50700,34324.49976343118
160,55,2.7214355782818123,279.7549300119892,51440,34324.49976343118
170,55,1.3613394138590593,270.49307909006245,52180,34324.49976343118
180,55,0.8316004830545226,262.3870530803516,52920,34324.49976343118
190,55,0.649796823758645,255.22744464698366,53660,34324.49976343118
200,55,0.5892930166328448,248.83897613483475,54400,34324.49976343118
70,60,2262.5628026972545,967.4323424642243,48380,34324.49976343118
80,60,1461.8082719194917,735.9935750660266,49120,34324.49976343118
90,60,859.2910558898418,620.8406540614407,49860,34324.49976343118
100,60,458.00602336744606,552.8852435795767,50600,34324.49976343118
110,60,219.6362562290522,509.52371168083147,51340,34324.49976343118
120,60,96.92748895698591,477.7362382502622,52080,34324.49976343118
130,60,39.69429290899073,451.48479003917663,52820,34324.49976343118
140,60,14.708791839205094,429.37815695339265,53560,34324.49976343118
150,60,5.24428265254358,410.3564929318371,54300,34324.49976343118
160,60,2.1823086454212977,393.835664907836,55040,34324.49976343118
170,60,1.1280109571142598,379.33755899397147,55780,34324.49976343118
180,60,0.6993626429305057,366.5115017651495,56520,34324.49976343118
190,60,0.5853955918668748,355.11817534729164,57260,34324.49976343118
200,60,0.5519316412783676,344.971428862183,58000,34324.49976343118
70,65,2261.8708027401885,1192.9946547894206,51980,34324.49976343118
80,65,1461.2380602646595,944.0296015583355,52720,34324.49976343118
90,65,858.419143701034,799.3412666228189,53460,34324.49976343118
100,65,456.86934097340645,718.1765484468807,54200,34324.49976343118
110,65,218.62635889694027,662.0859238708347,54940,34324.49976343118
120,65,96.08677705660422,619.2423319510618,55680,34324.49976343118
130,65,39.00485180496214,583.7972525790343,56420,34324.49976343118
140,65,14.303054759244066,553.7395602774033,57160,34324.49976343118
150,65,5.0413231410321755,527.8500728112892,57900,34324.49976343118
160,65,2.066204149309703,505.30034042558896,58640,34324.49976343118
170,65,1.0699374758507199,485.4623186270042,59380,34324.49976343118
180,65,0.6667024529358802,467.9012172900779,60120,34324.49976343118
190,65,0.5809806750298611,452.2603945001007,60860,34324.49976343118
200,65,0.5519316412783676,438.251431544933,61600,34324.49976343118
70,70,2261.8708027401885,1405.741030908273,55580,34324.49976343118
80,70,1461.2149128014285,1143.5943065349604,56320,34324.49976343118
90,70,858.3563694550706,978.4824253645634,57060,34324.49976343118
100,70,456.83066622146725,879.6258308684869,57800,34324.49976343118
110,70,218.62635889694027,811.2517675457358,58540,34324.49976343118
120,70,96.08677705660422,757.4150197552693,59280,34324.49976343118
130,70,39.00485180496214,712.5700316537458,60020,34324.49976343118
140,70,14.303054759244066,674.4926678372791,60760,34324.49976343118
150,70,5.0413231410321755,641.5259031138373,61500,34324.49976343118
160,70,2.066204149309703,612.7596561172937,62240,34324.49976343118
170,70,1.0699374758507199,587.4221349050121,62980,34324.49976343118
180,70,0.6667024529358802,564.9977661588523,63720,34324.49976343118
190,70,0.5809806750298611,545.0010761033799,64460,34324.49976343118
200,70,0.5519316412783676,527.0340873395845,65200,34324.49976343118
70,75,2261.8708027401885,1614.4070221211869,59180,34324.49976343118
80,75,1461.2149128014285,1331.9271575290522,59920,34324.49976343118
90,75,858.3563694550706,1154.9815062685182,60660,34324.49976343118
100,75,456.83066622146725,1036.267141958636,61400,34324.49976343118
110,75,218.62635889694027,954.8372372529391,62140,34324.49976343118
120,75,96.08677705660422,890.1765957661639,62880,34324.49976343118
130,75,39.00485180496214,836.0131525121329,63620,34324.49976343118
140,75,14.303054759244066,789.9305573878603,64360,34324.49976343118
150,75,5.0413231410321755,750.0611880442186,65100,34324.49976343118
160,75,2.066204149309703,715.2227775195701,65840,34324.49976343118
170,75,1.0699374758507199,684.5481137817973,66580,34324.49976343118
180,75,0.6667024529358802,657.3561062643906,67320,34324.49976343118
190,75,0.5809806750298611,633.0720422544277,68060,34324.49976343118
200,75,0.5519316412783676,611.2733978909743,68800,34324.49976343118
